Simulation	B	(B_variance)^(1/2)	Tvalue
673	0.000195761	0.00530739	0.0368847
674	-0.000940494	0.00429897	-0.218772
675	-0.00119171	0.00534045	-0.223148
676	-0.000634972	0.00460686	-0.137832
677	0.00331527	0.00490567	0.675804
678	0.000736959	0.00503297	0.146426
679	5.46419e-005	0.00486569	0.01123
680	-0.00174725	0.00530149	-0.329578
681	0.000674217	0.00492792	0.136816
682	-0.00139185	0.00460685	-0.302125
683	-0.00128791	0.00438668	-0.293596
684	-0.000719014	0.0051136	-0.140608
685	-0.00107448	0.00503347	-0.213467
686	-0.000679305	0.00467748	-0.145229
687	-0.00110475	0.00417539	-0.264586
688	-0.000639745	0.00466829	-0.137041
689	-0.00118185	0.00468799	-0.252101
690	-3.35521e-005	0.00463812	-0.007234
691	-0.00113506	0.00435649	-0.260545
692	-0.00111631	0.00435847	-0.256124
693	-0.000571203	0.00486201	-0.117483
694	-0.00138901	0.00496281	-0.279884
695	-0.00108888	0.00503297	-0.21635
696	-0.00171443	0.00514298	-0.333354
697	-0.00120076	0.0045491	-0.263956
698	-0.000346475	0.0045476	-0.0761886
699	-0.000912285	0.00482099	-0.189232
700	-0.000663151	0.00463811	-0.142978
701	-0.000852202	0.00514947	-0.165493
702	-0.00131202	0.0045595	-0.287756
703	-0.000891584	0.00480823	-0.185429
704	-0.00118617	0.00470728	-0.251987
705	-0.000392491	0.00460686	-0.0851972
706	4.48856e-005	0.00508173	0.00883274
707	-0.000297949	0.00514298	-0.057933
708	0.00644616	0.00476605	1.35252
709	-0.000653119	0.00514298	-0.126992
710	-0.000665572	0.00457919	-0.145347
711	7.35543e-005	0.00499957	0.0147121
712	0.000638964	0.00499957	0.127804
713	0.000610213	0.00481202	0.12681
714	-0.00114151	0.00447135	-0.255293
715	0.00316776	0.00482971	0.65589
716	-0.000104061	0.00467257	-0.0222706
717	-0.00165821	0.00496232	-0.334159
718	-0.00175775	0.00498251	-0.352785
719	-0.000406742	0.00486202	-0.083657
720	-0.000201716	0.00446245	-0.045203
721	-0.00147335	0.00473076	-0.31144
722	-0.000605942	0.00460686	-0.13153
723	-0.000968385	0.00457689	-0.211582
724	-0.00104613	0.00461372	-0.226743
725	9.76363e-005	0.00460842	0.0211865
726	-0.000975409	0.00518101	-0.188266
727	-0.000658311	0.00441297	-0.149176
728	-0.00137128	0.00496379	-0.276256
729	-0.000961706	0.00483359	-0.198963
730	-0.000868414	0.00513689	-0.169054
731	-0.00143771	0.00507547	-0.283268
732	-0.0012332	0.0046693	-0.264108
733	-0.00029534	0.00473076	-0.0624296
734	-0.000402937	0.00503297	-0.0800596
735	0.00614985	0.00510715	1.20416
736	0.000169431	0.00514704	0.0329181
737	-0.00154007	0.00457727	-0.336461
738	-0.000334622	0.00437913	-0.0764129
739	-0.00129515	0.00460979	-0.280956
740	0.00752773	0.0047948	1.56998
741	-0.000512805	0.00463811	-0.110563
742	0.0024989	0.00493942	0.50591
743	-0.000197259	0.00499734	-0.0394728
744	-0.00160253	0.004516	-0.354857
745	0.00322371	0.00486567	0.662541
746	-0.00114522	0.00450129	-0.254421
747	-0.000845143	0.00482818	-0.175044
748	0.00046398	0.0045195	0.102662
749	0.00461069	0.0051109	0.902129
750	2.56515e-005	0.00489364	0.0052418
751	-0.00100884	0.00466768	-0.216134
752	0.00208588	0.00500131	0.417067
753	0.000696431	0.00468579	0.148626
754	-0.000531863	0.00507131	-0.104877
755	0.000439823	0.00440681	0.0998053
756	-0.000247853	0.00496727	-0.0498972
757	-0.000639936	0.00455042	-0.140632
758	0.00225294	0.00521889	0.43169
759	-0.000879767	0.00494372	-0.177956
760	0.000526316	0.0045184	0.116483
761	-0.000383424	0.00489411	-0.078344
762	-0.00106331	0.00457804	-0.232263
763	0.0015422	0.00457689	0.336953
764	-0.00150077	0.00452394	-0.331739
765	-0.000694504	0.00526094	-0.132011
766	-0.00131437	0.00427403	-0.307524
767	-0.00168776	0.00466747	-0.3616
768	0.000884236	0.00481627	0.183593
769	-0.00127706	0.00446244	-0.286179
770	-0.00019327	0.00492984	-0.0392042
771	0.000273309	0.00497604	0.0549251
772	-0.00115522	0.00489833	-0.235839
773	0.000111682	0.00476312	0.0234472
774	0.00079998	0.00464814	0.172108
775	-0.000560707	0.00469895	-0.119326
776	0.00096333	0.00507833	0.189694
777	-0.00149035	0.00435188	-0.34246
778	-0.00133514	0.00443406	-0.30111
779	-0.00101918	0.00503601	-0.202378
780	-0.00181914	0.00492863	-0.369096
781	0.00573686	0.00476218	1.20467
782	-0.000634249	0.00448984	-0.141263
783	0.000617622	0.00476832	0.129526
784	-0.00140734	0.00504059	-0.2792
785	-0.00173322	0.00491486	-0.352649
786	0.00191512	0.00455041	0.420868
787	-0.000933092	0.00436642	-0.213697
788	0.000102339	0.00470729	0.0217406
789	-0.00101741	0.00514514	-0.197742
790	-0.00101709	0.00479405	-0.212157
791	-0.000981825	0.00499733	-0.19647
792	0.000424416	0.00461628	0.0919389
793	-0.000956827	0.00446174	-0.214452
794	-0.000178077	0.00465501	-0.038255
795	-0.000482878	0.00489364	-0.0986745
796	0.000287846	0.00479427	0.0600395
797	-0.00025246	0.00474718	-0.0531811
798	-0.00116916	0.0050406	-0.23195
799	-0.000950981	0.00482728	-0.197001
800	-0.0014293	0.00514947	-0.277562
801	0.000191419	0.00484312	0.039524
802	-0.000669599	0.00489364	-0.13683
803	-0.000644505	0.00446671	-0.144291
804	-0.00091491	0.00466747	-0.196018
805	-0.000217785	0.00479405	-0.0454283
806	-0.00086053	0.00449419	-0.191476
807	0.000316484	0.00469896	0.0673519
808	-0.000560835	0.00467257	-0.120027
809	0.000785258	0.00436642	0.17984
810	-0.000697242	0.00474354	-0.146988
811	-0.00052425	0.00449256	-0.116693
812	-0.000877863	0.00510723	-0.171886
813	0.00215127	0.00473134	0.454684
814	-0.000931654	0.00476182	-0.195651
815	0.000409372	0.00457919	0.0893982
816	-0.00107482	0.00454816	-0.236319
817	0.000808796	0.00463692	0.174425
818	-0.000602663	0.00476182	-0.126562
819	-0.000474664	0.00469895	-0.101015
820	0.000456832	0.00446245	0.102372
821	0.00401993	0.00496375	0.809858
822	-0.00139606	0.00476182	-0.293178
823	-0.00064976	0.00503297	-0.129101
824	0.00164643	0.00443406	0.371315
825	0.0013715	0.00529587	0.258975
826	-0.000764374	0.00503347	-0.151858
827	-0.000460993	0.00483359	-0.0953727
828	-0.00154748	0.00479493	-0.322732
829	-0.0011115	0.00492864	-0.225519
830	-0.000871435	0.00460744	-0.189136
831	0.000294962	0.00432507	0.0681983
832	0.000186882	0.00496233	0.0376601
833	-0.0013676	0.00449256	-0.304415
834	-0.00122513	0.00461156	-0.265666
835	0.00213147	0.00490067	0.434934
836	-0.000912267	0.00522115	-0.174725
837	0.000971364	0.00491059	0.19781
838	-0.000733097	0.00457919	-0.160093
839	-0.000906456	0.00448106	-0.202286
840	-0.000796013	0.00471357	-0.168877
841	-0.000936107	0.00463931	-0.201777
842	-0.000709817	0.00445089	-0.159478
843	-0.00106257	0.00464814	-0.228601
844	-0.000405468	0.00510618	-0.0794073
845	-0.000343953	0.0049035	-0.0701443
846	0.00190641	0.00486017	0.392251
847	-0.00107175	0.00490068	-0.218695
848	-0.00166459	0.00477092	-0.348904
849	-0.0011072	0.00460744	-0.240306
850	0.00838724	0.00446334	1.87914
851	-0.0011556	0.00457243	-0.252733
852	-0.000291841	0.00452061	-0.0645578
853	0.00223461	0.00486361	0.459455
854	0.000179394	0.00492003	0.036462
855	-0.00145807	0.00496378	-0.293741
856	-0.00135786	0.00443354	-0.30627
857	0.00138814	0.00463931	0.299212
858	-0.000376073	0.00457919	-0.0821264
859	-0.000409556	0.0044092	-0.0928868
860	-0.00132342	0.00476182	-0.277923
861	-0.000861714	0.00473331	-0.182053
862	0.00193965	0.00469978	0.412711
863	0.00239067	0.00470268	0.508362
864	0.000588972	0.00503601	0.116952
865	0.000710562	0.00479427	0.148211
866	-0.00118934	0.00443964	-0.267892
867	0.00147556	0.00460979	0.320092
868	-0.000845611	0.00463931	-0.182271
869	-0.00129777	0.00467748	-0.277452
870	-0.000659807	0.00432506	-0.152554
871	0.000116754	0.00499758	0.023362
872	-0.00147792	0.00463931	-0.318564
873	-0.000551776	0.0045044	-0.122497
874	-0.001896	0.00521974	-0.363237
875	0.00241377	0.00470268	0.513275
876	0.00275605	0.00518044	0.532011
877	-0.000283844	0.00479493	-0.0591967
878	-0.00139654	0.00503296	-0.277478
879	-0.00151088	0.00510617	-0.295894
880	0.00192828	0.00471021	0.409383
881	-0.00103418	0.00427511	-0.241906
882	-0.00114856	0.00444754	-0.258245
883	0.00462635	0.00443488	1.04317
884	-0.00100861	0.00479427	-0.210378
885	0.00332744	0.0047618	0.698778
886	0.00297778	0.0049279	0.604268
887	1.08036e-005	0.00444192	0.0024322
888	-0.000986286	0.00424884	-0.232131
889	-0.00112228	0.00486238	-0.230808
890	-0.000290566	0.00469854	-0.0618418
891	0.000765715	0.00499758	0.153217
892	-0.001233	0.00452568	-0.272445
893	-0.000214248	0.00507833	-0.0421886
894	-0.00125964	0.0046693	-0.26977
895	-0.000789356	0.00515246	-0.1532
896	-0.000780529	0.00470729	-0.165813
897	0.00243441	0.00457803	0.53176
898	0.00170784	0.00492792	0.346563
899	0.000360716	0.00463692	0.0777921
900	-0.000226802	0.00479604	-0.0472896
901	-0.00124357	0.0045491	-0.273367
902	-0.00155121	0.00525806	-0.295016
903	-2.54096e-005	0.00446138	-0.00569545
904	0.00377739	0.00451597	0.836451
905	-0.00174507	0.00500131	-0.348922
906	-0.00127569	0.0045195	-0.282264
907	0.000904515	0.00506116	0.178717
908	7.67982e-005	0.00484722	0.0158438
909	-0.000716497	0.00467073	-0.153401
910	-0.000443005	0.00486087	-0.0911371
911	0.00249275	0.00454758	0.548147
912	0.00419756	0.00454812	0.922921
913	-7.83002e-006	0.00493151	-0.00158775
914	-0.000160254	0.00473013	-0.0338793
915	-0.000301073	0.00419836	-0.0717122
916	-0.00072876	0.00489364	-0.14892
917	-0.00151681	0.00479405	-0.316394
918	-0.000313819	0.00500356	-0.0627191
919	0.00134069	0.00499957	0.268162
920	-0.00114783	0.00505135	-0.227231
921	-0.000997075	0.00512963	-0.194376
922	-0.00120878	0.00516473	-0.234046
923	-0.000104173	0.00530739	-0.0196278
924	-0.00138801	0.00446351	-0.310969
925	-0.00116973	0.00469978	-0.24889
926	0.000527876	0.00427279	0.123544
927	0.00285924	0.00489362	0.584278
928	-7.24869e-005	0.00489505	-0.0148082
929	-0.000373876	0.00473331	-0.0789884
930	-0.000530767	0.00483133	-0.109859
931	0.00256898	0.00514513	0.499303
932	-0.00054376	0.00515599	-0.105462
933	-0.000526824	0.0045578	-0.115587
934	-0.000230707	0.00463057	-0.0498226
935	-0.00150934	0.0049315	-0.306061
936	-0.000654597	0.00526325	-0.124371
937	-0.00140808	0.00464814	-0.302935
938	-0.00133287	0.00490067	-0.271976
939	6.5514e-005	0.00479493	0.0136632
940	0.00186608	0.00511094	0.365114
941	0.00113792	0.00454816	0.250193
942	0.000487068	0.00458497	0.106231
943	0.00318903	0.00514701	0.619588
944	0.000649266	0.00473076	0.137244
945	-0.00107469	0.00471021	-0.228161
946	0.000117209	0.00464019	0.0252594
947	-0.000188161	0.00446351	-0.0421554
948	0.00205205	0.00438921	0.467523
949	0.000995665	0.00450479	0.221024
950	-7.18535e-005	0.00507132	-0.0141686
951	0.000191258	0.00454816	0.0420518
952	-0.00189606	0.00499957	-0.379245
953	-0.000116294	0.00446493	-0.0260461
954	-0.000537734	0.00457689	-0.117489
955	-0.00071472	0.00467073	-0.153021
956	-0.00138712	0.00483133	-0.287109
957	-0.00133405	0.00489411	-0.272583
958	-0.00154792	0.00572715	-0.270277
959	-0.00126947	0.00487123	-0.260606
960	0.00469055	0.0051056	0.918706
961	0.000672983	0.00468407	0.143675
962	-0.000640464	0.00469854	-0.136311
963	-0.000722244	0.00493367	-0.146391
964	0.000398656	0.00519207	0.0767817
965	4.97376e-005	0.00443354	0.0112185
966	-0.001311	0.00489364	-0.267898
967	-0.000846037	0.00452394	-0.187013
968	-0.000690193	0.00430339	-0.160383
969	-0.00041247	0.00455951	-0.0904638
970	-0.00101751	0.00452617	-0.224806
971	-0.000592111	0.00455212	-0.130074
972	-0.00132204	0.00492792	-0.268275
973	-0.000637158	0.00479957	-0.132753
974	0.00383479	0.00518374	0.739774
975	0.000442865	0.00435692	0.101646
976	-0.000577915	0.00422296	-0.136851
977	0.00338914	0.00482816	0.701954
978	-0.00153563	0.00449855	-0.341361
979	-0.00105378	0.00466768	-0.225761
980	0.00286042	0.0047102	0.607283
981	0.00070154	0.00457727	0.153266
982	0.00175321	0.00499733	0.350829
983	-0.000855007	0.00476615	-0.179392
984	-0.00140688	0.00473076	-0.29739
985	0.00623234	0.00519588	1.19948
986	-0.000334124	0.0045542	-0.0733662
987	-0.000874061	0.00488195	-0.179039
988	-0.00144974	0.0053015	-0.273458
989	-0.000656896	0.00442124	-0.148577
990	-0.000719388	0.0050873	-0.141409
991	-0.000823951	0.00448984	-0.183514
992	-0.00129533	0.00435649	-0.297333
993	-0.00043073	0.00470103	-0.0916246
994	-0.00062238	0.00461156	-0.134961
995	-0.000144239	0.00525922	-0.027426
996	-0.00110793	0.00432554	-0.256137
997	-0.000874049	0.00485995	-0.179847
998	0.000107648	0.00446351	0.0241173
999	0.000825652	0.0053015	0.155739
1000	-0.00121006	0.00466829	-0.259209
1001	0.00260579	0.00473181	0.550696
1002	0.00132732	0.00488308	0.27182
1003	-0.000872379	0.00496965	-0.175541
1004	-0.000419473	0.00503601	-0.0832947
1005	-0.000438499	0.00486201	-0.0901887
1006	0.000723694	0.00466747	0.15505
1007	-0.00166521	0.00470269	-0.354097
1008	-0.00101276	0.00503805	-0.201023
1009	0.000637743	0.00473756	0.134614
1010	-0.000375793	0.00503348	-0.0746588
1011	0.00088376	0.0043845	0.201565
1012	-0.0011531	0.00486086	-0.237221
1013	-0.000885805	0.00486018	-0.182258
1014	-0.00105302	0.00482683	-0.21816
1015	-0.000632972	0.0049726	-0.127292
1016	-0.00105527	0.00488308	-0.216108
1017	-0.00122875	0.00520545	-0.23605
1018	-0.000423122	0.00530415	-0.079772
1019	-0.000323973	0.00437997	-0.0739671
1020	0.00410783	0.00472988	0.868485
1021	-0.000850263	0.00457919	-0.18568
1022	-0.000652564	0.00448984	-0.145342
1023	0.00252152	0.00510722	0.493716
1024	0.00337398	0.0048983	0.688807
1025	0.00685899	0.00461145	1.48738
1026	-0.000271201	0.00518101	-0.0523451
1027	-0.0017117	0.00486201	-0.352057
1028	-0.00102515	0.00483799	-0.211897
1029	-0.000816147	0.00442853	-0.184293
1030	-0.000529218	0.00441091	-0.119979
1031	-0.00134784	0.00526094	-0.256197
1032	-0.00103887	0.00433071	-0.239885
1033	0.00049781	0.00482953	0.103076
1034	-6.41841e-006	0.00496525	-0.00129266
1035	-0.00104194	0.00499957	-0.208406
1036	-0.000286476	0.00457919	-0.0625603
1037	-0.00132869	0.00447745	-0.296751
1038	-0.000810545	0.00482818	-0.167878
1039	0.00616027	0.00446129	1.38083
1040	0.00454946	0.00425795	1.06846
1041	-0.0013697	0.00482099	-0.284113
1042	-0.000546294	0.00486201	-0.11236
1043	-0.0010603	0.00480489	-0.220671
1044	-0.00102117	0.00440711	-0.231709
1045	0.00230246	0.00466828	0.493214
1046	-0.00131327	0.00454759	-0.288784
1047	0.00663846	0.00467472	1.42008
1048	-0.000954198	0.00460744	-0.207099
1049	0.000116163	0.00489411	0.0237353
1050	-0.00101293	0.00457689	-0.221313
1051	0.00137981	0.0049035	0.281393
1052	-0.000103098	0.00476225	-0.0216491
1053	-0.00258402	0.0054318	-0.475721
1054	-0.000959851	0.00508565	-0.188737
1055	-0.00119952	0.00518101	-0.231523
1056	-0.00170821	0.00481627	-0.354676
1057	0.000552747	0.00529681	0.104355
1058	0.000413289	0.00449419	0.0919607
1059	0.00297512	0.00522876	0.568992
1060	0.0024632	0.00440611	0.559042
1061	-0.00103199	0.00469978	-0.219583
1062	-0.00124715	0.00490068	-0.254486
1063	0.00245772	0.0047683	0.515429
1064	-0.000751252	0.00456637	-0.164519
1065	0.00197111	0.00490067	0.402212
1066	-1.08495e-005	0.00460842	-0.00235428
1067	-0.000671316	0.00496525	-0.135203
1068	-0.00153463	0.00534285	-0.287231
1069	-0.00156306	0.00542052	-0.28836
1070	-4.56195e-005	0.00437746	-0.0104214
1071	-0.000467426	0.00398685	-0.117242
1072	-0.00029016	0.00469979	-0.061739
1073	-0.00149197	0.00482683	-0.309099
1074	-0.00106145	0.00503347	-0.210879
1075	0.0028078	0.00476224	0.589597
1076	-0.00087137	0.0045491	-0.191548
1077	-0.000184958	0.00440579	-0.0419806
1078	-0.00212957	0.00482952	-0.440949
1079	-0.00113573	0.00456636	-0.248716
1080	0.00416738	0.00511675	0.814458
1081	-0.000579518	0.00443615	-0.130635
1082	0.000366644	0.00474329	0.0772974
1083	0.000663399	0.00486201	0.136445
1084	0.0032093	0.00428522	0.748922
1085	-0.000969524	0.00471736	-0.205523
1086	-0.000378558	0.00451877	-0.0837746
1087	0.000468253	0.00466829	0.100305
1088	-0.000822221	0.00476225	-0.172654
1089	-0.000591318	0.00452209	-0.130762
1090	-0.000368875	0.00507002	-0.0727561
1091	0.00156017	0.00455042	0.342864
1092	-0.000872093	0.00514514	-0.169498
1093	-0.000515162	0.00479604	-0.107414
1094	-0.00120513	0.00490068	-0.245911
1095	-0.00021909	0.00496233	-0.0441506
1096	-0.00115447	0.00432506	-0.266925
1097	-0.000534584	0.00507547	-0.105327
1098	-0.000628352	0.00464814	-0.135183
1099	-0.000725525	0.00473182	-0.153329
1100	-0.00127419	0.00542052	-0.235067
1101	-0.00148862	0.00473076	-0.314668
1102	-0.00148018	0.00474033	-0.312253
1103	-0.000856492	0.00492983	-0.173736
1104	-0.00166018	0.00480822	-0.345279
1105	-0.00157172	0.00506924	-0.310051
1106	-0.00141878	0.00473182	-0.299838
1107	-0.00202321	0.00506923	-0.399116
1108	-0.000544498	0.00457804	-0.118937
1109	0.00641183	0.00443396	1.44607
1110	-0.00106551	0.00470103	-0.226656
1111	0.00913048	0.00510659	1.78798
1112	0.000116384	0.00500957	0.0232323
1113	0.000542892	0.00476615	0.113906
1114	7.71871e-006	0.00470103	0.00164192
1115	0.000931557	0.00485995	0.19168
1116	0.000140857	0.00435254	0.032362
1117	-0.000984983	0.00486087	-0.202635
1118	-0.00170141	0.005181	-0.328394
1119	-0.00101605	0.00435649	-0.233227
1120	-0.000780497	0.00469713	-0.166165
1121	-0.0010087	0.00463731	-0.217519
1122	0.000128878	0.00479493	0.0268779
1123	-0.00101928	0.00474328	-0.214889
1124	-0.00128484	0.00468799	-0.27407
1125	-0.00043508	0.00457919	-0.0950124
1126	-0.000576314	0.00443406	-0.129974
1127	-0.00105713	0.00432635	-0.244346
1128	-0.000994247	0.00490068	-0.20288
1129	-0.00154481	0.00460685	-0.335329
1130	-0.00136179	0.00538226	-0.253014
1131	-0.000496375	0.00473013	-0.104939
1132	-0.00111776	0.00470269	-0.237684
1133	-0.00171225	0.00496525	-0.344847
1134	-0.00135325	0.00446351	-0.303181
1135	-0.00133012	0.004543	-0.292785
1136	0.00277983	0.00489409	0.567997
1137	6.74603e-005	0.00486362	0.0138704
1138	-0.00144185	0.0047558	-0.303177
1139	-0.00146789	0.00473691	-0.309883
1140	0.00120147	0.00469854	0.255712
1141	-0.000938064	0.0043249	-0.216898
1142	-0.00171173	0.0047333	-0.361636
1143	0.00272065	0.00437861	0.621349
1144	-0.000160973	0.00493367	-0.0326274
1145	-0.00102603	0.00459078	-0.223499
1146	-0.00208083	0.00500087	-0.416094
1147	0.000498645	0.00486362	0.102525
1148	-0.00104005	0.00533745	-0.194859
1149	-0.00188788	0.00486201	-0.388293
1150	-0.0010284	0.0045491	-0.226067
1151	0.000645662	0.00430181	0.150091
1152	-0.00126999	0.00521107	-0.243711
1153	0.000907815	0.004802	0.189049
1154	0.000665142	0.00493631	0.134745
1155	0.00246995	0.0046393	0.532398
1156	-0.00130921	0.00499758	-0.261968
1157	-0.00105222	0.00483359	-0.217688
1158	-0.000765691	0.00452394	-0.169253
1159	0.000121509	0.00419748	0.0289481
1160	-0.00151044	0.0049672	-0.304082
1161	-0.000621093	0.00460248	-0.134947
1162	-0.000848656	0.00463811	-0.182974
1163	-0.000222266	0.00479427	-0.0463608
1164	0.00100896	0.00502242	0.200891
1165	-0.000674724	0.00462638	-0.145843
1166	-0.000468707	0.0043845	-0.106901
1167	-0.000621967	0.00458073	-0.135779
1168	-0.000130388	0.00451877	-0.0288548
1169	0.000770436	0.00437997	0.1759
1170	-0.000557535	0.00469854	-0.118661
1171	-0.00104248	0.00476225	-0.218905
1172	0.000287436	0.00541865	0.0530456
1173	0.00225525	0.00481626	0.468257
1174	7.31318e-005	0.00476182	0.0153579
1175	0.0029873	0.00493629	0.605172
1176	0.00144546	0.00504059	0.286763
1177	0.000433829	0.00482618	0.0898908
1178	0.00222326	0.00457803	0.485636
1179	-0.000599607	0.00415019	-0.144477
1180	-0.00103504	0.00455247	-0.227357
1181	-0.00182105	0.00479493	-0.379787
1182	-0.000650728	0.00432555	-0.150438
1183	-0.00123356	0.00449256	-0.27458
1184	-0.00161408	0.00511359	-0.315646
1185	-0.000883717	0.00443354	-0.199325
1186	-0.0010212	0.00451877	-0.225992
1187	0.000430832	0.00469896	0.0916867
